Test Name,MCS,Bandwidth,Frequency,Rate Control,Guard Interval,Tx Gain,Packet Size,Packets Transmitted,Packets Received,Packet Loss (%),Ping Sequence,Ping Time (ms),Test Length (seconds),Receiver Bit Rate,Jitter,Receiver Lost/Total Datagrams,Receiver BER (%),Iperf Second,Iperf Bitrate (Mbits/sec),RSSI Sequence Index,RSSI,SNR
pointH_2Mhz_indoor,7,2M,8640,ON,LONG,14,108.0,60,0.0,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,2,-74,0
,,,,,,,,,,,,,,,,,,,,3,-103,0
,,,,,,,,,,,,,,,,,,,,4,-103,0
